state_name,district_name,market_center_name,Variety,group_name,Arrival,MIN,MAX,MODAL,date_arrival
West Bengal,Puruliya,Purulia,Other,Cereals,53,2620,2640,2620,30-Oct-13
West Bengal,Puruliya,Purulia,Other,Cereals,54,2440,2460,2450,10-Oct-13
West Bengal,Puruliya,Purulia,Other,Cereals,56,2440,2460,2450,09-Oct-13
West Bengal,Puruliya,Purulia,Other,Cereals,58,2440,2460,2450,08-Oct-13
West Bengal,Puruliya,Purulia,Other,Cereals,57,2440,2460,2450,07-Oct-13
West Bengal,Puruliya,Purulia,Other,Cereals,54,2560,2580,2580,03-Oct-13
West Bengal,Puruliya,Purulia,Other,Cereals,57,2530,2550,2540,01-Oct-13
West Bengal,Puruliya,Purulia,Other,Cereals,58,2530,2550,2540,30-Sep-13
West Bengal,Puruliya,Purulia,Other,Cereals,56,2530,2550,2540,27-Sep-13
West Bengal,Puruliya,Purulia,Other,Cereals,55,2530,2550,2540,26-Sep-13
West Bengal,Puruliya,Purulia,Other,Cereals,54,2530,2550,2540,25-Sep-13
West Bengal,Puruliya,Purulia,Other,Cereals,52,2540,2550,2540,19-Sep-13
West Bengal,Puruliya,Purulia,Other,Cereals,50,2540,2550,2540,18-Sep-13
West Bengal,Puruliya,Purulia,Other,Cereals,54,2540,2550,2540,17-Sep-13
West Bengal,Puruliya,Purulia,Other,Cereals,55,2540,2550,2540,16-Sep-13
West Bengal,Puruliya,Purulia,Other,Cereals,56,2540,2560,2540,12-Sep-13
West Bengal,Puruliya,Purulia,Other,Cereals,55,2540,2560,2540,11-Sep-13
West Bengal,Puruliya,Purulia,Other,Cereals,51,2550,2600,2560,10-Sep-13
West Bengal,Puruliya,Purulia,Other,Cereals,56,2550,2600,2560,09-Sep-13
West Bengal,Puruliya,Purulia,Other,Cereals,55,2550,2600,2550,06-Sep-13
West Bengal,Puruliya,Purulia,Other,Cereals,58,2550,2600,2550,05-Sep-13
West Bengal,Puruliya,Purulia,Other,Cereals,56,2600,2600,2600,04-Sep-13
West Bengal,Puruliya,Purulia,Other,Cereals,55,2600,2600,2600,03-Sep-13
West Bengal,Puruliya,Purulia,Other,Cereals,54,2600,2600,2600,02-Sep-13
West Bengal,Puruliya,Purulia,Other,Cereals,53,2580,2600,2600,23-Aug-13
West Bengal,Puruliya,Purulia,Other,Cereals,52,2580,2600,2600,22-Aug-13
West Bengal,Puruliya,Purulia,Other,Cereals,54,2580,2600,2600,21-Aug-13
West Bengal,Puruliya,Purulia,Other,Cereals,55,2580,2600,2580,20-Aug-13
West Bengal,Puruliya,Purulia,Other,Cereals,56,2580,2600,2600,19-Aug-13
West Bengal,Puruliya,Purulia,Other,Cereals,56,2550,2600,2560,13-Aug-13
West Bengal,Puruliya,Purulia,Other,Cereals,54,2550,2600,2560,12-Aug-13
West Bengal,Puruliya,Purulia,Other,Cereals,55,2320,2400,2350,02-Aug-13
West Bengal,Puruliya,Purulia,Other,Cereals,55,2550,2600,2560,01-Aug-13
West Bengal,Puruliya,Purulia,Other,Cereals,52,2300,2400,2350,31-Jul-13
West Bengal,Puruliya,Purulia,Other,Cereals,53,2300,2400,2320,30-Jul-13
West Bengal,Puruliya,Purulia,Other,Cereals,52,2300,2340,2320,29-Jul-13
West Bengal,Puruliya,Purulia,Other,Cereals,55,2300,2340,2320,26-Jul-13
West Bengal,Puruliya,Purulia,Other,Cereals,54,2300,2340,2320,25-Jul-13
West Bengal,Puruliya,Purulia,Other,Cereals,56,2300,2340,2320,24-Jul-13
West Bengal,Puruliya,Purulia,Other,Cereals,55,2300,2340,2320,23-Jul-13
West Bengal,Puruliya,Purulia,Other,Cereals,56,2300,2340,2320,19-Jul-13
West Bengal,Puruliya,Purulia,Other,Cereals,55,2300,2340,2320,17-Jul-13
West Bengal,Puruliya,Purulia,Other,Cereals,56,2300,2340,2320,16-Jul-13
West Bengal,Puruliya,Purulia,Other,Cereals,54,2300,2340,2320,15-Jul-13
West Bengal,Puruliya,Purulia,Other,Cereals,56,2300,2360,2340,09-Jul-13
West Bengal,Puruliya,Purulia,Other,Cereals,55,2300,2360,2340,05-Jul-13
West Bengal,Puruliya,Purulia,Other,Cereals,56,2300,2360,2340,04-Jul-13
West Bengal,Puruliya,Purulia,Other,Cereals,55,2300,2360,2340,03-Jul-13
West Bengal,Puruliya,Purulia,Other,Cereals,54,2300,2360,2340,02-Jul-13
West Bengal,Puruliya,Purulia,Other,Cereals,50,2300,2400,2380,27-Jun-13
West Bengal,Puruliya,Purulia,Other,Cereals,52,2300,2400,2380,26-Jun-13
West Bengal,Puruliya,Purulia,Other,Cereals,50,2300,2400,2380,25-Jun-13
West Bengal,Puruliya,Purulia,Other,Cereals,53,2300,2400,2380,24-Jun-13
West Bengal,Puruliya,Purulia,Other,Cereals,52,2300,2350,2350,21-Jun-13
West Bengal,Puruliya,Purulia,Other,Cereals,50,2300,2350,2350,20-Jun-13
West Bengal,Puruliya,Purulia,Other,Cereals,54,2300,2350,2350,19-Jun-13
West Bengal,Puruliya,Purulia,Other,Cereals,52,2300,2350,2350,18-Jun-13
West Bengal,Puruliya,Purulia,Other,Cereals,50,2300,2350,2350,17-Jun-13
West Bengal,Puruliya,Purulia,Other,Cereals,54,2100,2300,2200,14-Jun-13
West Bengal,Puruliya,Purulia,Other,Cereals,53,2100,2300,2200,13-Jun-13
West Bengal,Puruliya,Purulia,Other,Cereals,54,2100,2300,2200,12-Jun-13
West Bengal,Puruliya,Purulia,Other,Cereals,55,2100,2300,2200,11-Jun-13
West Bengal,Puruliya,Purulia,Other,Cereals,56,2100,2300,2200,10-Jun-13
West Bengal,Puruliya,Purulia,Other,Cereals,54,2100,2300,2200,07-Jun-13
West Bengal,Puruliya,Purulia,Other,Cereals,55,2100,2300,2200,06-Jun-13
West Bengal,Puruliya,Purulia,Other,Cereals,56,2100,2300,2200,05-Jun-13
West Bengal,Puruliya,Purulia,Other,Cereals,57,2100,2300,2200,04-Jun-13
West Bengal,Puruliya,Purulia,Other,Cereals,56,2100,2300,2200,03-Jun-13
West Bengal,Puruliya,Purulia,Other,Cereals,56,2100,2200,2100,24-May-13
West Bengal,Puruliya,Purulia,Other,Cereals,55,2100,2200,2100,23-May-13
West Bengal,Puruliya,Purulia,Other,Cereals,54,2100,2200,2100,22-May-13
West Bengal,Puruliya,Purulia,Other,Cereals,54,2100,2200,2100,21-May-13
West Bengal,Puruliya,Purulia,Other,Cereals,54,2100,2200,2100,20-May-13
West Bengal,Puruliya,Purulia,Other,Cereals,50,2150,2300,2200,15-May-13
West Bengal,Puruliya,Purulia,Other,Cereals,53,2150,2300,2200,14-May-13
West Bengal,Puruliya,Purulia,Other,Cereals,52,2150,2300,2200,13-May-13
West Bengal,Puruliya,Purulia,Other,Cereals,50,2150,2300,2200,08-May-13
West Bengal,Puruliya,Purulia,Other,Cereals,52,2150,2300,2200,07-May-13
West Bengal,Puruliya,Purulia,Other,Cereals,54,2150,2300,2200,06-May-13
West Bengal,Puruliya,Purulia,Other,Cereals,50,2150,2300,2200,02-May-13
West Bengal,Puruliya,Purulia,Other,Cereals,52,2150,2300,2200,30-Apr-13
West Bengal,Puruliya,Purulia,Other,Cereals,52,2150,2300,2200,29-Apr-13
West Bengal,Puruliya,Purulia,Other,Cereals,50,2150,2300,2200,26-Apr-13
West Bengal,Puruliya,Purulia,Other,Cereals,55,2100,2250,2150,25-Apr-13
West Bengal,Puruliya,Purulia,Other,Cereals,52,2100,2250,2150,24-Apr-13
West Bengal,Puruliya,Purulia,Other,Cereals,51,2100,2250,2150,23-Apr-13
West Bengal,Puruliya,Purulia,Other,Cereals,50,2100,2250,2150,22-Apr-13
West Bengal,Puruliya,Purulia,Other,Cereals,52,2100,2250,2150,19-Apr-13
West Bengal,Puruliya,Purulia,Other,Cereals,52,2100,2250,2200,18-Apr-13
West Bengal,Puruliya,Purulia,Other,Cereals,50,2100,2150,2150,17-Apr-13
West Bengal,Puruliya,Purulia,Other,Cereals,52,2100,2250,2150,16-Apr-13
West Bengal,Puruliya,Purulia,Other,Cereals,53,2100,2200,2150,12-Apr-13
West Bengal,Puruliya,Purulia,Other,Cereals,54,2100,2200,2150,11-Apr-13
West Bengal,Puruliya,Purulia,Other,Cereals,52,2100,2200,2150,10-Apr-13
West Bengal,Puruliya,Purulia,Other,Cereals,54,2100,2200,2150,09-Apr-13
West Bengal,Puruliya,Purulia,Other,Cereals,52,2100,2200,2150,08-Apr-13
West Bengal,Puruliya,Purulia,Other,Cereals,55,2100,2200,2150,05-Apr-13
West Bengal,Puruliya,Purulia,Other,Cereals,56,2100,2200,2150,04-Apr-13
West Bengal,Puruliya,Purulia,Other,Cereals,58,2100,2200,2150,03-Apr-13
West Bengal,Puruliya,Purulia,Other,Cereals,60,2100,2200,2150,01-Apr-13
West Bengal,Puruliya,Purulia,Other,Cereals,55,2100,2200,2150,28-Mar-13
West Bengal,Puruliya,Purulia,Other,Cereals,58,2100,2200,2150,26-Mar-13
West Bengal,Puruliya,Purulia,Other,Cereals,56,2100,2200,2150,25-Mar-13
West Bengal,Puruliya,Purulia,Other,Cereals,55,2100,2200,2150,22-Mar-13
West Bengal,Puruliya,Purulia,Other,Cereals,56,2100,2200,2140,21-Mar-13
West Bengal,Puruliya,Purulia,Other,Cereals,54,2100,2200,2140,20-Mar-13
West Bengal,Puruliya,Purulia,Other,Cereals,55,2100,2200,2150,19-Mar-13
West Bengal,Puruliya,Purulia,Other,Cereals,53,2100,2200,2150,18-Mar-13
West Bengal,Puruliya,Purulia,Other,Cereals,55,2100,2200,2150,17-Mar-13
West Bengal,Puruliya,Purulia,Other,Cereals,52,2100,2200,2150,15-Mar-13
West Bengal,Puruliya,Purulia,Other,Cereals,54,2100,2200,2150,14-Mar-13
West Bengal,Puruliya,Purulia,Other,Cereals,53,2100,2200,2150,13-Mar-13
West Bengal,Puruliya,Purulia,Other,Cereals,12,2100,2200,2150,12-Mar-13
West Bengal,Puruliya,Purulia,Other,Cereals,54,2100,2200,2140,11-Mar-13
West Bengal,Puruliya,Purulia,Other,Cereals,55,2100,2160,2140,08-Mar-13
West Bengal,Puruliya,Purulia,Other,Cereals,54,2100,2160,2140,07-Mar-13
West Bengal,Puruliya,Purulia,Other,Cereals,52,2100,2160,2140,04-Mar-13
West Bengal,Puruliya,Purulia,Other,Cereals,52,2100,2160,2140,01-Mar-13
West Bengal,Puruliya,Purulia,Other,Cereals,54,2100,2160,2140,28-Feb-13
West Bengal,Puruliya,Purulia,Other,Cereals,52,2100,2160,2140,27-Feb-13
West Bengal,Puruliya,Purulia,Other,Cereals,55,2100,2160,2140,26-Feb-13
West Bengal,Puruliya,Purulia,Other,Cereals,53,2100,2160,2140,25-Feb-13
West Bengal,Puruliya,Purulia,Other,Cereals,50,2100,2160,2140,22-Feb-13
West Bengal,Puruliya,Purulia,Other,Cereals,45,2100,2160,2140,21-Feb-13
West Bengal,Puruliya,Purulia,Other,Cereals,20,2100,2160,2140,20-Feb-13
West Bengal,Puruliya,Purulia,Other,Cereals,52,2100,2160,2140,19-Feb-13
West Bengal,Puruliya,Purulia,Other,Cereals,50,2100,2160,2140,13-Feb-13
West Bengal,Puruliya,Purulia,Other,Cereals,52,2100,2160,2140,12-Feb-13
West Bengal,Puruliya,Purulia,Other,Cereals,52,2100,2160,2140,11-Feb-13
West Bengal,Puruliya,Purulia,Other,Cereals,50,2100,2160,2140,08-Feb-13
West Bengal,Puruliya,Purulia,Other,Cereals,52,2100,2160,2140,07-Feb-13
West Bengal,Puruliya,Purulia,Other,Cereals,55,2100,2160,2140,06-Feb-13
West Bengal,Puruliya,Purulia,Other,Cereals,55,2100,2160,2140,05-Feb-13
West Bengal,Puruliya,Purulia,Other,Cereals,55,2100,2160,2140,04-Feb-13
West Bengal,Puruliya,Purulia,Other,Cereals,52,2100,2160,2140,01-Feb-13
West Bengal,Puruliya,Purulia,Other,Cereals,50,2100,2160,2140,31-Jan-13
West Bengal,Puruliya,Purulia,Other,Cereals,52,2100,2160,2140,30-Jan-13
West Bengal,Puruliya,Purulia,Other,Cereals,50,2100,2160,2140,29-Jan-13
West Bengal,Puruliya,Purulia,Other,Cereals,48,2100,2160,2140,28-Jan-13
West Bengal,Puruliya,Purulia,Other,Cereals,50,2100,2160,2140,24-Jan-13
West Bengal,Puruliya,Purulia,Other,Cereals,48,2100,2160,2140,21-Jan-13
West Bengal,Puruliya,Purulia,Other,Cereals,48,2100,2140,2100,18-Jan-13
West Bengal,Puruliya,Purulia,Other,Cereals,50,2100,2160,2140,17-Jan-13
West Bengal,Puruliya,Purulia,Other,Cereals,53,1990,2020,2000,16-Jan-13
West Bengal,Puruliya,Purulia,Other,Cereals,52,1990,2020,2000,15-Jan-13
West Bengal,Puruliya,Purulia,Other,Cereals,50,1990,2020,2000,14-Jan-13
West Bengal,Puruliya,Purulia,Other,Cereals,55,1990,2020,2000,11-Jan-13
West Bengal,Puruliya,Purulia,Other,Cereals,55,1990,2020,2000,10-Jan-13
West Bengal,Puruliya,Purulia,Other,Cereals,56,1990,2020,2000,09-Jan-13
West Bengal,Puruliya,Purulia,Other,Cereals,55,1990,2020,2000,08-Jan-13
West Bengal,Puruliya,Purulia,Other,Cereals,55,1990,2020,2000,07-Jan-13
West Bengal,Puruliya,Purulia,Other,Cereals,53,1990,2020,2000,04-Jan-13
West Bengal,Puruliya,Purulia,Other,Cereals,55,1990,2020,2000,03-Jan-13
West Bengal,Puruliya,Purulia,Other,Cereals,55,1990,2020,2000,02-Jan-13
West Bengal,Puruliya,Purulia,Other,Cereals,54,1990,2020,2000,01-Jan-13
West Bengal,Puruliya,Purulia,Other,Cereals,54,1990,2020,2000,31-Dec-12
West Bengal,Puruliya,Purulia,Other,Cereals,53,1990,2020,2000,28-Dec-12
West Bengal,Puruliya,Purulia,Other,Cereals,53,1990,2020,2000,27-Dec-12
West Bengal,Puruliya,Purulia,Other,Cereals,55,1990,2020,2000,26-Dec-12
West Bengal,Puruliya,Purulia,Other,Cereals,55,1990,2020,2000,24-Dec-12
West Bengal,Puruliya,Purulia,Other,Cereals,50,1990,2020,2000,21-Dec-12
West Bengal,Puruliya,Purulia,Other,Cereals,50,1990,2020,2000,20-Dec-12
West Bengal,Puruliya,Purulia,Other,Cereals,52,1990,2020,2000,19-Dec-12
West Bengal,Puruliya,Purulia,Other,Cereals,52,1990,2020,2000,18-Dec-12
West Bengal,Puruliya,Purulia,Other,Cereals,52,1990,2020,2000,17-Dec-12
West Bengal,Puruliya,Purulia,Other,Cereals,50,1990,2020,2000,14-Dec-12
West Bengal,Puruliya,Purulia,Other,Cereals,51,1990,2020,2000,13-Dec-12
West Bengal,Puruliya,Purulia,Other,Cereals,52,1990,2020,2000,12-Dec-12
West Bengal,Puruliya,Purulia,Other,Cereals,52,1990,2020,2000,11-Dec-12
West Bengal,Puruliya,Purulia,Other,Cereals,52,1990,2020,2000,10-Dec-12
West Bengal,Puruliya,Purulia,Other,Cereals,50,1990,2020,2000,07-Dec-12
West Bengal,Puruliya,Purulia,Other,Cereals,52,1980,2040,2000,06-Dec-12
West Bengal,Puruliya,Purulia,Other,Cereals,52,1840,2040,2000,05-Dec-12
West Bengal,Puruliya,Purulia,Other,Cereals,53,1840,2040,2000,04-Dec-12
West Bengal,Puruliya,Purulia,Other,Cereals,53,1840,2040,2000,03-Dec-12
West Bengal,Puruliya,Purulia,Other,Cereals,52,1840,2040,2000,30-Nov-12
West Bengal,Puruliya,Purulia,Other,Cereals,52,1840,2040,2000,29-Nov-12
West Bengal,Puruliya,Purulia,Other,Cereals,50,1840,2040,2000,27-Nov-12
West Bengal,Puruliya,Purulia,Other,Cereals,50,1840,2040,2000,26-Nov-12
West Bengal,Puruliya,Purulia,Other,Cereals,52,1840,2040,2000,23-Nov-12
West Bengal,Puruliya,Purulia,Other,Cereals,52,1840,2040,2000,22-Nov-12
West Bengal,Puruliya,Purulia,Other,Cereals,54,1840,2040,2000,21-Nov-12
West Bengal,Puruliya,Purulia,Other,Cereals,54,1840,2040,2000,20-Nov-12
West Bengal,Puruliya,Purulia,Other,Cereals,52,1840,2040,2000,19-Nov-12
West Bengal,Puruliya,Purulia,Other,Cereals,51,1840,2040,2000,16-Nov-12
West Bengal,Puruliya,Purulia,Other,Cereals,52,1840,2040,2000,14-Nov-12
West Bengal,Puruliya,Purulia,Other,Cereals,55,1840,2040,2000,12-Nov-12
West Bengal,Puruliya,Purulia,Other,Cereals,54,1820,1940,1900,09-Nov-12
West Bengal,Puruliya,Purulia,Other,Cereals,52,1820,1940,1900,08-Nov-12
West Bengal,Puruliya,Purulia,Other,Cereals,50,1820,1940,1900,07-Nov-12
West Bengal,Puruliya,Purulia,Other,Cereals,53,1820,1940,1900,06-Nov-12
West Bengal,Puruliya,Purulia,Other,Cereals,52,1820,1940,1900,05-Nov-12
West Bengal,Puruliya,Purulia,Other,Cereals,53,1820,1940,1900,02-Nov-12
West Bengal,Puruliya,Purulia,Other,Cereals,55,1820,1940,1900,01-Nov-12
West Bengal,Puruliya,Purulia,Other,Cereals,55,1820,1940,1900,31-Oct-12
West Bengal,Puruliya,Purulia,Other,Cereals,56,1820,1940,1900,19-Oct-12
West Bengal,Puruliya,Purulia,Other,Cereals,55,1820,1940,1900,18-Oct-12
West Bengal,Puruliya,Purulia,Other,Cereals,54,1820,1940,1900,17-Oct-12
West Bengal,Puruliya,Purulia,Other,Cereals,53,1850,1940,1900,04-Oct-12
West Bengal,Puruliya,Purulia,Other,Cereals,54,1850,1940,1900,03-Oct-12
West Bengal,Puruliya,Purulia,Other,Cereals,52,1850,1940,1900,01-Oct-12
West Bengal,Puruliya,Purulia,Other,Cereals,50,1850,1940,1900,27-Sep-12
West Bengal,Puruliya,Purulia,Other,Cereals,51,1850,1940,1900,26-Sep-12
West Bengal,Puruliya,Purulia,Other,Cereals,52,1850,1940,1900,24-Sep-12
West Bengal,Puruliya,Purulia,Other,Cereals,53,1850,1940,1900,21-Sep-12
West Bengal,Puruliya,Purulia,Other,Cereals,51,1850,1940,1900,19-Sep-12
West Bengal,Puruliya,Purulia,Other,Cereals,50,1850,1940,1900,18-Sep-12
West Bengal,Puruliya,Purulia,Other,Cereals,52,1850,1940,1900,17-Sep-12
West Bengal,Puruliya,Purulia,Other,Cereals,50,1850,1940,1900,11-Sep-12
West Bengal,Puruliya,Purulia,Other,Cereals,51,1850,1940,1900,07-Sep-12
West Bengal,Puruliya,Purulia,Other,Cereals,50,1850,1940,1900,06-Sep-12
West Bengal,Puruliya,Purulia,Other,Cereals,52,1850,1940,1900,05-Sep-12
West Bengal,Puruliya,Purulia,Other,Cereals,51,1850,1940,1900,04-Sep-12
West Bengal,Puruliya,Purulia,Other,Cereals,50,1850,1940,1900,03-Sep-12
West Bengal,Puruliya,Purulia,Other,Cereals,51,1850,1940,1900,31-Aug-12
West Bengal,Puruliya,Purulia,Other,Cereals,52,1850,1940,1900,30-Aug-12
West Bengal,Puruliya,Purulia,Other,Cereals,53,1850,1940,1900,27-Aug-12
West Bengal,Puruliya,Purulia,Other,Cereals,54,1850,1940,1900,24-Aug-12
West Bengal,Puruliya,Purulia,Other,Cereals,53,1850,1940,1900,23-Aug-12
West Bengal,Puruliya,Purulia,Other,Cereals,52,1850,1940,1900,22-Aug-12
West Bengal,Puruliya,Purulia,Other,Cereals,50,1850,1940,1900,17-Aug-12
West Bengal,Puruliya,Purulia,Other,Cereals,51,1850,1940,1900,16-Aug-12
West Bengal,Puruliya,Purulia,Other,Cereals,52,1850,1940,1900,14-Aug-12
West Bengal,Puruliya,Purulia,Other,Cereals,50,1850,1940,1900,10-Aug-12
West Bengal,Puruliya,Purulia,Other,Cereals,52,1750,1850,1800,02-Aug-12
West Bengal,Puruliya,Purulia,Other,Cereals,53,1750,1850,1800,01-Aug-12
West Bengal,Puruliya,Purulia,Other,Cereals,54,1760,1850,1800,30-Jul-12
West Bengal,Puruliya,Purulia,Other,Cereals,55,1760,1850,1800,25-Jul-12
West Bengal,Puruliya,Purulia,Other,Cereals,50,1760,1850,1800,24-Jul-12
West Bengal,Puruliya,Purulia,Other,Cereals,52,1760,1850,1800,23-Jul-12
West Bengal,Puruliya,Purulia,Other,Cereals,53,1760,1850,1800,20-Jul-12
West Bengal,Puruliya,Purulia,Other,Cereals,54,1760,1850,1800,19-Jul-12
West Bengal,Puruliya,Purulia,Other,Cereals,52,1750,1960,1800,18-Jul-12
West Bengal,Puruliya,Purulia,Other,Cereals,53,1750,1900,1800,16-Jul-12
West Bengal,Puruliya,Purulia,Other,Cereals,55,1750,1900,1800,13-Jul-12
West Bengal,Puruliya,Purulia,Other,Cereals,54,1750,1900,1800,06-Jul-12
West Bengal,Puruliya,Purulia,Other,Cereals,53,1750,1900,1800,05-Jul-12
West Bengal,Puruliya,Purulia,Other,Cereals,52,1750,1900,1800,04-Jul-12
West Bengal,Puruliya,Purulia,Other,Cereals,55,1760,1860,1800,02-Jul-12
West Bengal,Puruliya,Purulia,Other,Cereals,53,1760,1860,1800,28-Jun-12
West Bengal,Puruliya,Purulia,Other,Cereals,52,1760,1860,1800,27-Jun-12
West Bengal,Puruliya,Purulia,Other,Cereals,52,1760,1860,1800,26-Jun-12
West Bengal,Puruliya,Purulia,Other,Cereals,50,1760,1860,1800,25-Jun-12
West Bengal,Puruliya,Purulia,Other,Cereals,51,1760,1860,1800,22-Jun-12
West Bengal,Puruliya,Purulia,Other,Cereals,52,1760,1860,1800,21-Jun-12
West Bengal,Puruliya,Purulia,Other,Cereals,52,1720,1850,1800,20-Jun-12
West Bengal,Puruliya,Purulia,Other,Cereals,53,1720,1850,1800,19-Jun-12
West Bengal,Puruliya,Purulia,Other,Cereals,55,1720,1850,1800,18-Jun-12
West Bengal,Puruliya,Purulia,Other,Cereals,54,1720,1850,1800,15-Jun-12
West Bengal,Puruliya,Purulia,Other,Cereals,53,1720,1850,1800,14-Jun-12
West Bengal,Puruliya,Purulia,Other,Cereals,53,1720,1850,1800,13-Jun-12
West Bengal,Puruliya,Purulia,Other,Cereals,52,1720,1850,1800,12-Jun-12
West Bengal,Puruliya,Purulia,Other,Cereals,53,1720,1850,1800,11-Jun-12
West Bengal,Puruliya,Purulia,Other,Cereals,54,1720,1950,1900,08-Jun-12
West Bengal,Puruliya,Purulia,Other,Cereals,52,1720,1950,1900,07-Jun-12
West Bengal,Puruliya,Purulia,Other,Cereals,54,1720,1950,1900,06-Jun-12
West Bengal,Puruliya,Purulia,Other,Cereals,56,1720,1950,1900,05-Jun-12
West Bengal,Puruliya,Purulia,Other,Cereals,55,1720,1950,1900,04-Jun-12
West Bengal,Puruliya,Purulia,Other,Cereals,50,1720,1950,1900,01-Jun-12
West Bengal,Puruliya,Purulia,Other,Cereals,40,1720,1950,1900,31-May-12
West Bengal,Puruliya,Purulia,Other,Cereals,55,1720,1950,1900,30-May-12
West Bengal,Puruliya,Purulia,Other,Cereals,52,1720,1950,1900,28-May-12
West Bengal,Puruliya,Purulia,Other,Cereals,54,1720,1950,1900,24-May-12
West Bengal,Puruliya,Purulia,Other,Cereals,53,1720,1950,1900,23-May-12
West Bengal,Puruliya,Purulia,Other,Cereals,52,1720,1950,1900,22-May-12
West Bengal,Puruliya,Purulia,Other,Cereals,54,1720,1950,1900,21-May-12
West Bengal,Puruliya,Purulia,Other,Cereals,53,1720,2030,1900,19-May-12
West Bengal,Puruliya,Purulia,Other,Cereals,55,1720,2030,1900,18-May-12
West Bengal,Puruliya,Purulia,Other,Cereals,54,1720,2050,1900,17-May-12
West Bengal,Puruliya,Purulia,Other,Cereals,53,1720,2030,1900,16-May-12
West Bengal,Puruliya,Purulia,Other,Cereals,54,1680,2050,1920,14-May-12
West Bengal,Puruliya,Purulia,Other,Cereals,52,1680,2050,1920,12-May-12
West Bengal,Puruliya,Purulia,Other,Cereals,53,1680,2050,1920,11-May-12
West Bengal,Puruliya,Purulia,Other,Cereals,52,1680,2050,1920,10-May-12
West Bengal,Puruliya,Purulia,Other,Cereals,55,1680,2050,1920,09-May-12
West Bengal,Puruliya,Purulia,Other,Cereals,53,1680,2050,1920,07-May-12
West Bengal,Puruliya,Purulia,Other,Cereals,54,1680,2050,1920,05-May-12
West Bengal,Puruliya,Purulia,Other,Cereals,52,1680,2050,1920,04-May-12
West Bengal,Puruliya,Purulia,Other,Cereals,54,1680,2000,1920,30-Apr-12
West Bengal,Puruliya,Purulia,Other,Cereals,55,1680,2000,1880,27-Apr-12
West Bengal,Puruliya,Purulia,Other,Cereals,54,1680,2000,1880,26-Apr-12
West Bengal,Puruliya,Purulia,Other,Cereals,52,1680,2000,1880,25-Apr-12
West Bengal,Puruliya,Purulia,Other,Cereals,53,1680,2000,1880,24-Apr-12
West Bengal,Puruliya,Purulia,Other,Cereals,52,1680,2000,1880,23-Apr-12
West Bengal,Puruliya,Purulia,Other,Cereals,51,1680,2000,1880,21-Apr-12
West Bengal,Puruliya,Purulia,Other,Cereals,50,1680,2000,1880,20-Apr-12
West Bengal,Puruliya,Purulia,Other,Cereals,49,1680,2000,1880,19-Apr-12
West Bengal,Puruliya,Purulia,Other,Cereals,48,1680,2000,1880,18-Apr-12
West Bengal,Puruliya,Purulia,Other,Cereals,50,1680,2000,1880,17-Apr-12
West Bengal,Puruliya,Purulia,Other,Cereals,51,1640,1880,1840,16-Apr-12
West Bengal,Puruliya,Purulia,Other,Cereals,50,1640,1880,1840,14-Apr-12
West Bengal,Puruliya,Purulia,Other,Cereals,51,1640,1880,1840,13-Apr-12
West Bengal,Puruliya,Purulia,Other,Cereals,52,1640,1880,1840,12-Apr-12
West Bengal,Puruliya,Purulia,Other,Cereals,50,1640,1880,1840,11-Apr-12
West Bengal,Puruliya,Purulia,Other,Cereals,51,1640,1880,1840,10-Apr-12
West Bengal,Puruliya,Purulia,Other,Cereals,52,1640,1880,1840,09-Apr-12
West Bengal,Puruliya,Purulia,Other,Cereals,54,1640,1880,1840,07-Apr-12
West Bengal,Puruliya,Purulia,Other,Cereals,53,1640,1880,1840,06-Apr-12
West Bengal,Puruliya,Purulia,Other,Cereals,52,1640,1880,1840,05-Apr-12
West Bengal,Puruliya,Purulia,Other,Cereals,51,1640,1880,1840,04-Apr-12
West Bengal,Puruliya,Purulia,Other,Cereals,52,1640,1880,1840,03-Apr-12
West Bengal,Puruliya,Purulia,Other,Cereals,52,1640,1880,1840,02-Apr-12
West Bengal,Puruliya,Purulia,Other,Cereals,50,1640,1880,1840,31-Mar-12
West Bengal,Puruliya,Purulia,Other,Cereals,51,1640,1880,1840,30-Mar-12
West Bengal,Puruliya,Purulia,Other,Cereals,52,1640,1880,1840,29-Mar-12
West Bengal,Puruliya,Purulia,Other,Cereals,530,1640,1880,1840,28-Mar-12
West Bengal,Puruliya,Purulia,Other,Cereals,50,1640,1880,1840,27-Mar-12
West Bengal,Puruliya,Purulia,Other,Cereals,51,1640,1880,1840,26-Mar-12
West Bengal,Puruliya,Purulia,Other,Cereals,50,1640,1880,1840,24-Mar-12
West Bengal,Puruliya,Purulia,Other,Cereals,52,1640,1880,1840,23-Mar-12
West Bengal,Puruliya,Purulia,Other,Cereals,51,1640,1880,1840,22-Mar-12
West Bengal,Puruliya,Purulia,Other,Cereals,50,1640,1880,1840,21-Mar-12
West Bengal,Puruliya,Purulia,Other,Cereals,51,1640,1880,1840,20-Mar-12
West Bengal,Puruliya,Purulia,Other,Cereals,52,1640,1880,1840,19-Mar-12
West Bengal,Puruliya,Purulia,Other,Cereals,53,1640,1880,1840,17-Mar-12
West Bengal,Puruliya,Purulia,Other,Cereals,52,1640,1880,1840,16-Mar-12
West Bengal,Puruliya,Purulia,Other,Cereals,51,1640,1880,1840,15-Mar-12
West Bengal,Puruliya,Purulia,Other,Cereals,52,1640,1880,1840,14-Mar-12
